# data from ifeffit
#------------------------
#   r         chir_mag         chir_mag         chir_re         chir_re
  0.70563116       0.14541246       0.17546684      -0.13665266      -0.77781529E-01
  0.73631078       0.11756337       0.16576940      -0.10903386      -0.92424598E-01
  0.76699039       0.78854516E-01   0.16094539      -0.15706992E-01  -0.93716313E-01
  0.79767001       0.68492041E-01   0.17559526       0.65305947E-01  -0.10365813
  0.82834963       0.10168667       0.20426123       0.66959433E-01  -0.13682633
  0.85902924       0.13385892       0.22922359      -0.51172157E-02  -0.18280692
  0.88970886       0.14311947       0.23884639      -0.83470822E-01  -0.21662439
  0.92038847       0.12629690       0.23436044      -0.10989413      -0.22651308
  0.95106809       0.97865214E-01   0.22979776      -0.91578819E-01  -0.22700972
  0.98174770       0.98082699E-01   0.24162078      -0.84168185E-01  -0.24076616
  1.0124273       0.13979221       0.26933408      -0.12312377      -0.26910149
  1.0431069       0.18371613       0.29528529      -0.18089767      -0.28665266
  1.0737866       0.20341843       0.30295219      -0.19800345      -0.26915753
  1.1044662       0.18883979       0.28879230      -0.15290477      -0.22367830
  1.1351458       0.14512527       0.26670097      -0.90972038E-01  -0.18443887
  1.1658254       0.10669094       0.26354912      -0.77480808E-01  -0.17545052
  1.1965050       0.13929352       0.29264451      -0.12503434      -0.18135339
  1.2271846       0.21474416       0.33490077      -0.17620509      -0.16201905
  1.2578642       0.28065299       0.36341219      -0.16206761      -0.97335652E-01
  1.2885439       0.31647473       0.36575057      -0.72863354E-01  -0.11436105E-01
  1.3192235       0.31997521       0.35010042       0.36680989E-01   0.53920243E-01
  1.3499031       0.30667803       0.34347882       0.11148128       0.88652403E-01
  1.3805827       0.30765006       0.37119236       0.15569370       0.12865301
  1.4112623       0.34618612       0.42645614       0.21988495       0.21464838
  1.4419419       0.41081813       0.47972109       0.33174359       0.34017580
  1.4726216       0.47250917       0.50755322       0.45204164       0.45020807
  1.5033012       0.51019740       0.50504338       0.50879818       0.49640246
  1.5339808       0.51882598       0.48831432       0.47144810       0.48740626
  1.5646604       0.51130861       0.48900441       0.37887888       0.47338135
  1.5953400       0.51596400       0.53129071       0.28788067       0.47813975
  1.6260196       0.55979215       0.60797865       0.20226778       0.45716742
  1.6566993       0.64380083       0.69203019       0.67633905E-01   0.33612771
  1.6873789       0.74458088       0.76123851      -0.15953707       0.92368723E-01
  1.7180585       0.83718911       0.80926384      -0.44951166      -0.21371810
  1.7487381       0.91148179       0.84909305      -0.72045830      -0.49872553
  1.7794177       0.98027749       0.91292856      -0.92137970      -0.74120400
  1.8100973        1.0795480        1.0406271       -1.0764420      -0.98680107
  1.8407769        1.2508364        1.2546904       -1.2290629       -1.2546895
  1.8714566        1.5118055        1.5470183       -1.3423031       -1.4468559
  1.9021362        1.8482654        1.8910110       -1.2724132       -1.3744651
  1.9328158        2.2336096        2.2608531      -0.85740667      -0.89180711
  1.9634954        2.6507958        2.6472375      -0.33999886E-01  -0.25212002E-02
  1.9941750        3.1046675        3.0679111        1.1317120        1.1707068
  2.0248546        3.6217334        3.5662452        2.5003401        2.4955995
  2.0555343        4.2350526        4.1900228        3.8834433        3.8467975
  2.0862139        4.9595825        4.9580857        4.9594370        4.9580825
  2.1168935        5.7731799        5.8387456        5.1917771        5.2815812
  2.1475731        6.6145228        6.7532110        3.9724391        4.1347191
  2.1782527        7.3956170        7.5954305        1.0584428        1.2013301
  2.2089323        8.0202238        8.2554538       -2.9696593       -2.9433608
  2.2396120        8.4019330        8.6399813       -6.6835305       -6.8005619
  2.2702916        8.4789267        8.6879058       -8.4387624       -8.6359730
  2.3009712        8.2239459        8.3796218       -7.3493712       -7.5234405
  2.3316508        7.6485764        7.7393008       -3.9154651       -3.9963540
  2.3623304        6.8016031        6.8301700       0.21574877       0.22603653
  2.3930100        5.7620269        5.7439499        3.2384463        3.2825700
  2.4236896        4.6282564        4.5866649        4.2251072        4.2359757
  2.4543693        3.5058518        3.4637800        3.4852131        3.4199055
  2.4850489        2.4969668        2.4679204        2.0752360        1.9208871
  2.5157285        1.6946899        1.6720170       0.94255680       0.70829797
  2.5464081        1.1769546        1.1267189       0.38708656       0.10158990
  2.5770877       0.95590612       0.84214343       0.15249430      -0.13236766
  2.6077673       0.90362300       0.74002055      -0.10128990      -0.31681646
  2.6384470       0.86720057       0.69298508      -0.43946520      -0.52595804
  2.6691266       0.78586961       0.62793525      -0.67880561      -0.61763847
  2.6998062       0.66022106       0.52843474      -0.66009491      -0.48632644
  2.7304858       0.51127526       0.40177303      -0.43584660      -0.21873472
  2.7611654       0.36610126       0.26361750      -0.20231765      -0.78141394E-02
  2.7918450       0.26273898       0.13740226      -0.95096705E-01   0.41368868E-01
  2.8225246       0.24605335       0.82072066E-01  -0.81965356E-01  -0.83506444E-02
  2.8532043       0.29400900       0.12538965      -0.44541278E-01  -0.27039666E-01
  2.8838839       0.34023526       0.15859848       0.70304852E-01   0.33622206E-01
  2.9145635       0.34974291       0.15241408       0.20065195       0.10659652
  2.9452431       0.31685919       0.10952250       0.25801120       0.10754965
  2.9759227       0.26700403       0.43037248E-01   0.23786086       0.38279083E-01
  3.0066023       0.27057892       0.29898560E-01   0.22814965      -0.19542458E-01
  3.0372820       0.37366270       0.90187111E-01   0.31633153      -0.11092409E-02
  3.0679616       0.53054899       0.12489777       0.50174435       0.71032084E-01
  3.0986412       0.69796725       0.12737108       0.69796614       0.11867524
  3.1293208       0.86006584       0.99493351E-01   0.80275968       0.97799885E-01
  3.1600004        1.0179514       0.51416555E-01   0.75112944       0.42601599E-01
  3.1906800        1.1792640       0.22116357E-01   0.51167295       0.19663076E-01
  3.2213597        1.3469337       0.64496862E-01   0.69544086E-01   0.51070807E-01
  3.2520393        1.5119531       0.95632127E-01  -0.54655496       0.94144790E-01
  3.2827189        1.6544451       0.10202190       -1.2081516       0.95122715E-01
  3.3133985        1.7508252       0.83318304E-01   -1.6835480       0.50747546E-01
  3.3440781        1.7819063       0.46162779E-01   -1.7403785       0.84707735E-02
  3.3747577        1.7386110       0.11484059E-01   -1.3006019       0.98840940E-02
  3.4054373        1.6242881       0.45042843E-01  -0.52110565       0.44892106E-01
  3.4361170        1.4538531       0.72523135E-01   0.28182166       0.67009879E-01
  3.4667966        1.2505478       0.80128395E-01   0.81738619       0.48139252E-01
  3.4974762        1.0414881       0.67024917E-01   0.97614725       0.85874829E-02
  3.5281558       0.85339468       0.38709962E-01   0.84763821      -0.96119550E-02
  3.5588354       0.70962666       0.17138935E-01   0.60819384       0.78543127E-02
  3.5895150       0.62792397       0.42733594E-01   0.38384103       0.32723269E-01
  3.6201947       0.61605341       0.66571672E-01   0.19058619       0.28711535E-01
  3.6508743       0.66775215       0.74759488E-01  -0.27139440E-01  -0.63351555E-02
  3.6815539       0.76780011       0.65395217E-01  -0.31666216      -0.38817886E-01
  3.7122335       0.90163992       0.41668003E-01  -0.66534920      -0.38227632E-01
  3.7429131        1.0599261       0.11229440E-01   -1.0028350      -0.10907401E-01
  3.7735927        1.2389602       0.22611720E-01   -1.2351149       0.87721531E-02
  3.8042724        1.4396784       0.45494256E-01   -1.2752316      -0.22456469E-02
  3.8349520        1.6655615       0.55480715E-01   -1.0553036      -0.31250390E-01
  3.8656316        1.9195167       0.50749244E-01  -0.53152591      -0.46401751E-01
  3.8963112        2.2004078       0.33556711E-01   0.29574359      -0.33396751E-01
  3.9269908        2.5003126       0.10358799E-01    1.3385989      -0.10153844E-01
  3.9576704        2.8034252       0.18725339E-01    2.3783496      -0.46334129E-02
  3.9883500        3.0869694       0.38013868E-01    3.0741856      -0.22934157E-01
  4.0190297        3.3239262       0.47475625E-01    3.0690149      -0.43900614E-01
  4.0497093        3.4869820       0.45043529E-01    2.1781635      -0.44528035E-01
  4.0803889        3.5528915       0.32229589E-01   0.56100138      -0.25722638E-01
  4.1110685        3.5063981       0.14220783E-01   -1.2632632      -0.95190206E-02
  4.1417481        3.3429853       0.13393680E-01   -2.6240466      -0.12726268E-01
  4.1724277        3.0700488       0.28465348E-01   -3.0430594      -0.28200053E-01
  4.2031074        2.7065444       0.36967790E-01   -2.4966692      -0.34487535E-01
  4.2337870        2.2817479       0.35875922E-01   -1.4061961      -0.21342817E-01
  4.2644666        1.8344908       0.25860509E-01  -0.35206962      -0.13055855E-02
  4.2951462        1.4152472       0.99223157E-02   0.28435628       0.51847879E-02
  4.3258258        1.0927707       0.76098312E-02   0.49560599      -0.68743391E-02
  4.3565054       0.94691834       0.22264795E-01   0.53890342      -0.21965073E-01
  4.3871851       0.99398433       0.30572105E-01   0.67145368      -0.22102836E-01
  4.4178647        1.1488645       0.30867005E-01   0.96046902      -0.67091868E-02
  4.4485443        1.3321880       0.23612343E-01    1.2922023       0.79375479E-02
  4.4792239        1.5194390       0.11301984E-01    1.5067637       0.78710502E-02
  4.5099035        1.7220877       0.53124967E-02    1.4934004      -0.32672427E-02
  4.5405831        1.9626209       0.16869280E-01    1.1737759      -0.96315521E-02
  4.5712627        2.2532845       0.24537031E-01   0.46180294      -0.19203317E-02
  4.6019424        2.5848983       0.25858122E-01  -0.67105769       0.12407812E-01
  4.6326220        2.9291560       0.20853365E-01   -2.0335231       0.18454811E-01
  4.6633016        3.2483730       0.11160209E-01   -3.1333400       0.11134021E-01
  4.6939812        3.5052236       0.15060019E-02   -3.3535181       0.46526143E-03
  4.7246608        3.6694416       0.11663495E-01   -2.3468079      -0.42530686E-03
  4.7553404        3.7213982       0.19098694E-01  -0.36708900       0.98030950E-02
  4.7860201        3.6532229       0.21666079E-01    1.7651298       0.19789153E-01
  4.8166997        3.4682177       0.19189761E-01    3.1059466       0.18781880E-01
  4.8473793        3.1793563       0.12752807E-01    3.1481533       0.84809612E-02
  4.8780589        2.8076211       0.43137608E-02    2.0927418       0.27690802E-03
  4.9087385        2.3807786       0.38670721E-02   0.64486914       0.19048458E-02
  4.9394181        1.9330252       0.97928856E-02  -0.48497682       0.91456562E-02
  4.9700978        1.5059505       0.12261777E-01  -0.98922342       0.11582413E-01
  5.0007774        1.1508210       0.11132198E-01   -1.0134331       0.50611426E-02
  5.0314570       0.92511509       0.75838665E-02  -0.89381426      -0.36334425E-02
  5.0621366       0.85634769       0.55284540E-02  -0.85270319      -0.48028239E-02
  5.0928162       0.89560364       0.87804328E-02  -0.88765405       0.30901103E-02
  5.1234958       0.96623978       0.12495918E-01  -0.87174007       0.11860759E-01
  5.1541754        1.0278857       0.14000735E-01  -0.70691761       0.12799502E-01
  5.1848551        1.0753539       0.12721490E-01  -0.38443217       0.58394881E-02
  5.2155347        1.1178369       0.90712929E-02   0.51460059E-01  -0.13315618E-02
  5.2462143        1.1621906       0.41687475E-02   0.54029311      -0.23799233E-02
  5.2768939        1.2052303       0.19887937E-02   0.98569810       0.11327646E-02
  5.3075735        1.2360512       0.54545423E-02    1.2303842       0.27814953E-02
  5.3382531        1.2433436       0.73360077E-02    1.1113583      -0.47904862E-03
  5.3689328        1.2211365       0.69379611E-02   0.59180116      -0.48173632E-02
  5.3996124        1.1702114       0.45858225E-02  -0.14715539      -0.45788167E-02
  5.4302920        1.0959069       0.22223577E-02  -0.77117389       0.47699822E-03
  5.4609716        1.0044970       0.49295780E-02  -0.99653994       0.44477248E-02
  5.4916512       0.90065537       0.85762090E-02  -0.77602518       0.19387915E-02
  5.5223308       0.78778718       0.11053565E-01  -0.31019443      -0.56242171E-02
  5.5530105       0.67116594       0.11799625E-01   0.12213913      -0.11255173E-01
  5.5836901       0.56190136       0.10750184E-01   0.36231588      -0.97926941E-02
  5.6143697       0.47812965       0.82273646E-02   0.43303001      -0.31780006E-02
  5.6450493       0.43692592       0.48386795E-02   0.43602543       0.19901711E-02
  5.6757289       0.43652594       0.15986651E-02   0.41265277       0.15662577E-02
  5.7064085       0.45434080       0.25544333E-02   0.31149818      -0.22596133E-02
  5.7370881       0.46796203       0.46606242E-02   0.82451598E-01  -0.41314865E-02
  5.7677678       0.46847887       0.56260112E-02  -0.21744306      -0.16640134E-02
  5.7984474       0.45949282       0.53131068E-02  -0.42942541       0.23593238E-02
  5.8291270       0.44986016       0.39047887E-02  -0.41419585       0.36867494E-02
  5.8598066       0.44449342       0.18143995E-02  -0.17349901       0.15191774E-02
  5.8904862       0.43911041       0.93861839E-03   0.14436187      -0.91995514E-03
  5.9211658       0.42352973       0.28961615E-02   0.35926944      -0.39849500E-03
  5.9518455       0.38937868       0.43182875E-02   0.38897022       0.26221548E-02
  5.9825251       0.33589567       0.48080505E-02   0.28535467       0.47354691E-02
  6.0132047       0.27324728       0.43039198E-02   0.16353605       0.36180248E-02
  6.0438843       0.22596994       0.29829846E-02   0.10163174       0.58643477E-03
  6.0745639       0.22675354       0.13223786E-02   0.95478310E-01  -0.10692203E-02
  6.1052435       0.27841579       0.13459768E-02   0.85853217E-01   0.18038121E-03
  6.1359232       0.35342537       0.27505513E-02   0.14447657E-01   0.25850468E-02
  6.1666028       0.43108381       0.36208187E-02  -0.13772763       0.33041632E-02
  6.1972824       0.50037105       0.36643742E-02  -0.33964756       0.15849497E-02
  6.2279620       0.55272119       0.28970236E-02  -0.51651576      -0.64034920E-03
  6.2586416       0.57873175       0.15314894E-02  -0.57369854      -0.11489967E-02
  6.2893212       0.56845015       0.17944180E-03  -0.44807734       0.10290955E-03
  6.3200008       0.51366373       0.16365934E-02  -0.17040525       0.11612621E-02
  6.3506805       0.41092979       0.27236973E-02   0.11627901       0.45273744E-03
  6.3813601       0.26620210       0.31808523E-02   0.22947455      -0.14714253E-02
  6.4120397       0.12772057       0.29670476E-02   0.84969299E-01  -0.26945545E-02
  6.4427193       0.22295215       0.21969076E-02  -0.20628036      -0.21347802E-02
  6.4733989       0.44244897       0.10986395E-02  -0.38422186      -0.64220326E-03
  6.5040785       0.66908498       0.11590835E-03  -0.22313382       0.10042293E-03
  6.5347582       0.87574883       0.10294223E-02   0.27927736      -0.53458017E-03
  6.5654378        1.0462584       0.16299045E-02   0.86399365      -0.15642040E-02
  6.5961174        1.1702514       0.18206245E-02    1.1693676      -0.16290970E-02
  6.6267970        1.2429665       0.16700873E-02   0.97387979      -0.50141501E-03
  6.6574766        1.2650268       0.13469520E-02   0.34308311       0.76895839E-03
  6.6881562        1.2417482       0.10686842E-02  -0.41970687       0.10629272E-02
  6.7188359        1.1820059       0.95532423E-03  -0.96684422       0.32348594E-03
  6.7495155        1.0967979       0.89043338E-03   -1.0967813      -0.54440612E-03
  6.7801951       0.99770584       0.71547744E-03  -0.82429121      -0.71544113E-03
  6.8108747       0.89553112       0.40930397E-03  -0.32146002      -0.22167707E-03
  6.8415543       0.79945565       0.25758283E-03   0.19498165       0.25661302E-03
  6.8722339       0.71701137       0.60556549E-03   0.55142291       0.17810222E-03
  6.9029135       0.65474759       0.95842450E-03   0.65429705      -0.39033385E-03
  6.9335932       0.61874985       0.11907940E-02   0.49420205      -0.99203692E-03
  6.9642728       0.61380456       0.12930922E-02   0.13808298      -0.12844421E-02
  6.9949524       0.64136797       0.13092214E-02  -0.28847779      -0.12620143E-02
  7.0256320       0.69869612       0.13048307E-02  -0.63398266      -0.10878358E-02
  7.0563116       0.78042039       0.13214918E-02  -0.76379339      -0.85322841E-03
  7.0869912       0.88059949       0.13502197E-02  -0.60022221      -0.54242434E-03
  7.1176709       0.99329146       0.13550941E-02  -0.15253914      -0.15438902E-03
  7.1483505        1.1118469       0.13133702E-02   0.46560855       0.22826303E-03
  7.1790301        1.2280692       0.12352468E-02    1.0438171       0.50349280E-03
  7.2097097        1.3320672       0.11668322E-02    1.3314205       0.64897754E-03
  7.2403893        1.4129934       0.11829428E-02    1.1485907       0.74982683E-03
  7.2710689        1.4604013       0.13518115E-02   0.50570720       0.95056436E-03
  7.3017486        1.4657931       0.16839307E-02  -0.35645500       0.13710950E-02
  7.3324282        1.4239763       0.21331114E-02   -1.0662160       0.20030718E-02
  7.3631078        1.3340056       0.26265306E-02   -1.3233078       0.26264618E-02
  7.3937874        1.1996614       0.30792519E-02   -1.0736932       0.28538748E-02
  7.4244670        1.0296082       0.34057831E-02  -0.52763026       0.23670046E-02
  7.4551466       0.83764182       0.35394744E-02  -0.33565381E-02   0.12041033E-02
  7.4858262       0.64403316       0.34576892E-02   0.28587213      -0.19079939E-03
  7.5165059       0.48001974       0.32066681E-02   0.34169524      -0.12828667E-02
  7.5471855       0.39215571       0.29137688E-02   0.31768983      -0.18693275E-02
  7.5778651       0.40747444       0.27485663E-02   0.35630899      -0.21798943E-02
  7.6085447       0.48202427       0.27882505E-02   0.46945367      -0.25281889E-02
  7.6392243       0.56001465       0.29198593E-02   0.55078053      -0.28877055E-02
  7.6699039       0.61463187       0.29505643E-02   0.48631020      -0.28846924E-02
  7.7005836       0.63801056       0.27514624E-02   0.25503403      -0.22458987E-02
  7.7312632       0.63188862       0.23043768E-02  -0.59644645E-01  -0.11971364E-02
  7.7619428       0.60298065       0.16996453E-02  -0.33698383      -0.32357328E-03
  7.7926224       0.55979896       0.11305754E-02  -0.49353159      -0.50412533E-05
  7.8233020       0.50987644       0.86267309E-03  -0.50980651      -0.52906722E-04
  7.8539816       0.45771356       0.88973990E-03  -0.41156782       0.21735894E-04
  7.8846612       0.40430122       0.87682287E-03  -0.24331535       0.39745521E-03
  7.9153409       0.34853310       0.72557390E-03  -0.57099679E-01   0.69486928E-03
  7.9460205       0.28957609       0.70322027E-03   0.93109232E-01   0.40149537E-03
  7.9767001       0.22870719       0.10611506E-02   0.16813594      -0.50029313E-03
  8.0073797       0.16977421       0.15160677E-02   0.16454649      -0.14303408E-02
  8.0380593       0.11829745       0.18233304E-02   0.11504017      -0.17750761E-02
  8.0687389       0.79478116E-01   0.19031959E-02   0.59751944E-01  -0.14909788E-02
  8.0994186       0.55951693E-01   0.18442391E-02   0.14335292E-01  -0.10621024E-02
  8.1300982       0.50765655E-01   0.19073961E-02  -0.29936200E-01  -0.86768294E-03
  8.1607778       0.72421449E-01   0.22914955E-02  -0.72302197E-01  -0.70475540E-03
  8.1914574       0.12010021       0.28581170E-02  -0.76003014E-01  -0.40050473E-04
  8.2221370       0.18665372       0.33402667E-02   0.87443409E-02   0.12815597E-02
  8.2528166       0.26577220       0.35526935E-02   0.18120327       0.26919232E-02
  8.2834963       0.35163273       0.34268184E-02   0.34899018       0.33446061E-02
  8.3141759       0.43883138       0.30020564E-02   0.36799691       0.28884369E-02
  8.3448555       0.52248849       0.24009816E-02   0.15181369       0.17430684E-02
  8.3755351       0.59815602       0.17871813E-02  -0.23503430       0.62033586E-03
  8.4062147       0.66161863       0.13068303E-02  -0.58898934      -0.12857994E-03
  8.4368943       0.70882772       0.10349828E-02  -0.69285249      -0.62205605E-03
  8.4675739       0.73615433       0.10050015E-02  -0.46554312      -0.98871054E-03
  8.4982536       0.74098601       0.12513801E-02  -0.20400625E-01  -0.99955865E-03
  8.5289332       0.72253776       0.16883244E-02   0.41301316      -0.30893726E-03
  8.5596128       0.68268129       0.21301192E-02   0.64044815       0.97065773E-03
  8.5902924       0.62662599       0.23977371E-02   0.61158802       0.21138158E-02
  8.6209720       0.56330801       0.23677320E-02   0.41351799       0.23611853E-02
  8.6516516       0.50508902       0.20022840E-02   0.17452202       0.16706274E-02
  8.6823313       0.46548263       0.13801555E-02  -0.30763167E-01   0.79864769E-03
  8.7130109       0.45335705       0.83234788E-03  -0.20136157       0.55692702E-03
  8.7436905       0.46680505       0.10941335E-02  -0.35747187       0.99877915E-03
  8.7743701       0.49460363       0.17441859E-02  -0.48024396       0.13953658E-02
  8.8050497       0.52377915       0.22242796E-02  -0.50589483       0.10228558E-02
  8.8357293       0.54469213       0.23840349E-02  -0.37885955      -0.81134424E-04
  8.8664090       0.55193859       0.22146306E-02  -0.11288502      -0.11752565E-02
  8.8970886       0.54357183       0.17973779E-02   0.19690796      -0.15749666E-02
  8.9277682       0.52015206       0.12757778E-02   0.42396460      -0.12739187E-02
  8.9584478       0.48398756       0.82750559E-03   0.48366860      -0.80091728E-03
  8.9891274       0.43854477       0.61061586E-03   0.37608503      -0.55968903E-03
  9.0198070       0.38792465       0.59893696E-03   0.17279051      -0.43145151E-03
  9.0504866       0.33631233       0.67590305E-03  -0.33536638E-01  -0.51267451E-04
  9.0811663       0.28738015       0.87242013E-03  -0.17604801       0.62856472E-03
  9.1118459       0.24379263       0.11793730E-02  -0.22974446       0.11788189E-02
  9.1425255       0.20720472       0.14796083E-02  -0.20010385       0.11251857E-02
  9.1732051       0.17920080       0.16552052E-02  -0.10723987       0.46494229E-03
  9.2038847       0.16286637       0.16498444E-02   0.17925516E-01  -0.32442395E-03
  9.2345643       0.16263417       0.15034774E-02   0.13026487      -0.78463593E-03
  9.2652440       0.17999075       0.13777482E-02   0.17718453      -0.91455262E-03
  9.2959236       0.21021232       0.14730812E-02   0.12348843      -0.10733873E-02
  9.3266032       0.24528297       0.17690328E-02  -0.19761282E-01  -0.14974661E-02
  9.3572828       0.27754182       0.20622468E-02  -0.18865297      -0.19997982E-02
  9.3879624       0.30101844       0.21967633E-02  -0.29597110      -0.21805529E-02
  9.4186420       0.31180433       0.21225889E-02  -0.28206774      -0.18813420E-02
  9.4493217       0.30823835       0.18961862E-02  -0.15213046      -0.13559130E-02
  9.4800013       0.29093320       0.16764697E-02   0.27508036E-01  -0.97763806E-03
  9.5106809       0.26256472       0.16503433E-02   0.17093980      -0.83439250E-03
  9.5413605       0.22744784       0.18281891E-02   0.22128837      -0.66863472E-03
  9.5720401       0.19109412       0.20333165E-02   0.17380612      -0.20952051E-03
  9.6027197       0.16011752       0.21112871E-02   0.65005304E-01   0.49511072E-03
  9.6333993       0.14243345       0.20088987E-02  -0.54124670E-01   0.11154413E-02
  9.6640790       0.14531274       0.17664074E-02  -0.13758313       0.13835931E-02
  9.6947586       0.16984176       0.14992357E-02  -0.15056595       0.13500070E-02
  9.7254382       0.21054787       0.13496337E-02  -0.74578338E-01   0.12814157E-02
  9.7561178       0.26055322       0.13600050E-02   0.78567188E-01   0.13403515E-02
  9.7867974       0.31353102       0.14178644E-02   0.25375748       0.14121823E-02
  9.8174770       0.36351866       0.13949631E-02   0.36351304       0.12564354E-02
  9.8481567       0.40498420       0.12365975E-02   0.33186437       0.79594940E-03
  9.8788363       0.43328883       0.95501048E-03   0.14769473       0.22653453E-03
  9.9095159       0.44521474       0.60328408E-03  -0.11502377      -0.15343425E-03
  9.9401955       0.43935017       0.25350794E-03  -0.33428935      -0.19761146E-03
  9.9708751       0.41626100       0.11049908E-03  -0.41360032       0.28040995E-05
